2026-08-03 03:33:20 | pbil_fuzzy.main | INFO | Carregando instância: data/instances/Small/I_2_4_2_1.txt
2026-08-03 03:33:20 | pbil_fuzzy.main | INFO | Instância carregada: Instancia(nome='I_2_4_2_1', numero_jobs=4, numero_maquinas=2)
2026-08-03 03:33:21 | pbil_fuzzy.main | INFO | Iniciando execução do PBIL-Fuzzy...
2026-08-03 03:33:22 | pbil_fuzzy.main | INFO | geracao=1 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.9917
2026-08-03 03:33:50 | pbil_fuzzy.main | INFO | geracao=14 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.9496
2026-08-03 03:33:51 | pbil_fuzzy.main | INFO | geracao=15 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.8853
2026-08-03 03:33:54 | pbil_fuzzy.main | INFO | geracao=16 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.9760
2026-08-03 03:33:55 | pbil_fuzzy.main | INFO | geracao=17 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.8675
2026-08-03 03:33:58 | pbil_fuzzy.main | INFO | geracao=18 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.9147
2026-08-03 03:34:01 | pbil_fuzzy.main | INFO | geracao=19 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.9484
2026-08-03 03:34:05 | pbil_fuzzy.main | INFO | geracao=20 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.9246
2026-08-03 03:34:07 | pbil_fuzzy.main | INFO | geracao=21 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.9038
2026-08-03 03:34:10 | pbil_fuzzy.main | INFO | geracao=22 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.8508
2026-08-03 03:34:13 | pbil_fuzzy.main | INFO | geracao=23 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.8222
2026-08-03 03:34:15 | pbil_fuzzy.main | INFO | geracao=24 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.7829
2026-08-03 03:34:18 | pbil_fuzzy.main | INFO | geracao=25 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.8930
2026-08-03 03:34:19 | pbil_fuzzy.main | INFO | geracao=26 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.9310
2026-08-03 03:34:22 | pbil_fuzzy.main | INFO | geracao=27 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.499 | beta=0.499 | diversidade_estrutural=0.8457
2026-08-03 03:34:25 | pbil_fuzzy.main | INFO | geracao=28 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8189
2026-08-03 03:34:27 | pbil_fuzzy.main | INFO | geracao=29 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7106
2026-08-03 03:34:30 | pbil_fuzzy.main | INFO | geracao=30 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8911
2026-08-03 03:34:33 | pbil_fuzzy.main | INFO | geracao=31 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8235
2026-08-03 03:34:36 | pbil_fuzzy.main | INFO | geracao=32 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.9091
2026-08-03 03:34:40 | pbil_fuzzy.main | INFO | geracao=33 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8689
2026-08-03 03:34:42 | pbil_fuzzy.main | INFO | geracao=34 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7047
2026-08-03 03:34:43 | pbil_fuzzy.main | INFO | geracao=35 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8144
2026-08-03 03:34:45 | pbil_fuzzy.main | INFO | geracao=36 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7422
2026-08-03 03:34:46 | pbil_fuzzy.main | INFO | geracao=37 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6530
2026-08-03 03:34:48 | pbil_fuzzy.main | INFO | geracao=38 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7137
2026-08-03 03:34:50 | pbil_fuzzy.main | INFO | geracao=39 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7098
2026-08-03 03:34:52 | pbil_fuzzy.main | INFO | geracao=40 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8571
2026-08-03 03:34:56 | pbil_fuzzy.main | INFO | geracao=41 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7452
2026-08-03 03:34:59 | pbil_fuzzy.main | INFO | geracao=42 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7256
2026-08-03 03:35:02 | pbil_fuzzy.main | INFO | geracao=43 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7167
2026-08-03 03:35:06 | pbil_fuzzy.main | INFO | geracao=44 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7970
2026-08-03 03:35:09 | pbil_fuzzy.main | INFO | geracao=45 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7462
2026-08-03 03:35:15 | pbil_fuzzy.main | INFO | geracao=46 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6756
2026-08-03 03:35:18 | pbil_fuzzy.main | INFO | geracao=47 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.4689
2026-08-03 03:35:21 | pbil_fuzzy.main | INFO | geracao=48 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7326
2026-08-03 03:35:25 | pbil_fuzzy.main | INFO | geracao=49 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6837
2026-08-03 03:35:29 | pbil_fuzzy.main | INFO | geracao=50 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7273
2026-08-03 03:35:33 | pbil_fuzzy.main | INFO | geracao=51 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7129
2026-08-03 03:35:38 | pbil_fuzzy.main | INFO | geracao=52 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7770
2026-08-03 03:35:42 | pbil_fuzzy.main | INFO | geracao=53 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6763
2026-08-03 03:35:46 | pbil_fuzzy.main | INFO | geracao=54 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6778
2026-08-03 03:35:51 | pbil_fuzzy.main | INFO | geracao=55 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6533
2026-08-03 03:35:56 | pbil_fuzzy.main | INFO | geracao=56 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6904
2026-08-03 03:36:01 | pbil_fuzzy.main | INFO | geracao=57 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7170
2026-08-03 03:36:06 | pbil_fuzzy.main | INFO | geracao=58 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.5853
2026-08-03 03:36:10 | pbil_fuzzy.main | INFO | geracao=59 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.5303
2026-08-03 03:36:15 | pbil_fuzzy.main | INFO | geracao=60 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.5748
2026-08-03 03:36:20 | pbil_fuzzy.main | INFO | geracao=61 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6802
2026-08-03 03:36:26 | pbil_fuzzy.main | INFO | geracao=62 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7007
2026-08-03 03:36:30 | pbil_fuzzy.main | INFO | geracao=63 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6926
2026-08-03 03:36:34 | pbil_fuzzy.main | INFO | geracao=64 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7612
2026-08-03 03:36:38 | pbil_fuzzy.main | INFO | geracao=65 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7937
2026-08-03 03:36:43 | pbil_fuzzy.main | INFO | geracao=66 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6797
2026-08-03 03:36:48 | pbil_fuzzy.main | INFO | geracao=67 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6845
2026-08-03 03:36:53 | pbil_fuzzy.main | INFO | geracao=68 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6968
2026-08-03 03:36:59 | pbil_fuzzy.main | INFO | geracao=69 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6244
2026-08-03 03:37:04 | pbil_fuzzy.main | INFO | geracao=70 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7015
2026-08-03 03:37:09 | pbil_fuzzy.main | INFO | geracao=71 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.5947
2026-08-03 03:37:13 | pbil_fuzzy.main | INFO | geracao=72 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7048
2026-08-03 03:37:18 | pbil_fuzzy.main | INFO | geracao=73 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7519
2026-08-03 03:37:23 | pbil_fuzzy.main | INFO | geracao=74 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7627
2026-08-03 03:37:27 | pbil_fuzzy.main | INFO | geracao=75 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7576
2026-08-03 03:37:31 | pbil_fuzzy.main | INFO | geracao=76 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8207
2026-08-03 03:37:35 | pbil_fuzzy.main | INFO | geracao=77 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8571
2026-08-03 03:37:39 | pbil_fuzzy.main | INFO | geracao=78 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8883
2026-08-03 03:37:44 | pbil_fuzzy.main | INFO | geracao=79 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8279
2026-08-03 03:37:49 | pbil_fuzzy.main | INFO | geracao=80 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7462
2026-08-03 03:37:55 | pbil_fuzzy.main | INFO | geracao=81 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8152
2026-08-03 03:38:00 | pbil_fuzzy.main | INFO | geracao=82 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8093
2026-08-03 03:38:07 | pbil_fuzzy.main | INFO | geracao=83 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6856
2026-08-03 03:38:12 | pbil_fuzzy.main | INFO | geracao=84 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8349
2026-08-03 03:38:19 | pbil_fuzzy.main | INFO | geracao=85 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7576
2026-08-03 03:38:23 | pbil_fuzzy.main | INFO | geracao=86 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7837
2026-08-03 03:38:28 | pbil_fuzzy.main | INFO | geracao=87 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7795
2026-08-03 03:38:32 | pbil_fuzzy.main | INFO | geracao=88 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6958
2026-08-03 03:38:39 | pbil_fuzzy.main | INFO | geracao=89 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7078
2026-08-03 03:38:43 | pbil_fuzzy.main | INFO | geracao=90 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8310
2026-08-03 03:38:47 | pbil_fuzzy.main | INFO | geracao=91 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7865
2026-08-03 03:38:51 | pbil_fuzzy.main | INFO | geracao=92 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.5742
2026-08-03 03:38:55 | pbil_fuzzy.main | INFO | geracao=93 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6484
2026-08-03 03:38:59 | pbil_fuzzy.main | INFO | geracao=94 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.6698
2026-08-03 03:39:03 | pbil_fuzzy.main | INFO | geracao=95 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7674
2026-08-03 03:39:07 | pbil_fuzzy.main | INFO | geracao=96 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.8248
2026-08-03 03:39:11 | pbil_fuzzy.main | INFO | geracao=97 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7742
2026-08-03 03:39:16 | pbil_fuzzy.main | INFO | geracao=98 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7699
2026-08-03 03:39:20 | pbil_fuzzy.main | INFO | geracao=99 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7985
2026-08-03 03:39:24 | pbil_fuzzy.main | INFO | geracao=100 | cmax_melhor_geracao=147.00 | cmax_best_historico=147.00 | alpha=0.500 | beta=0.500 | diversidade_estrutural=0.7939
2026-08-03 03:39:24 | pbil_fuzzy.main | INFO | Execução finalizada. Cmax_best = 147.00
2026-08-03 03:39:24 | pbil_fuzzy.main | INFO | Resultado salvo em: data/results/outputs/I_2_4_2_1.json
2026-08-03 03:39:31 | pbil_fuzzy.main | INFO | Gráficos salvos em: data/results/plots
